id,cd_sig,code_10km,id_gps_data,id_device,gps_date,ttf,temperature,sat_number,hdop,latitude,longitude,altitude,dimension,accurate
4140,1kmL93E1059N6349,E1059N6349,"10657","11",2021/06/01 22:28:00,,"10",,,44.1539667,7.4982083,"2495",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10656","11",2021/06/01 22:27:00,,"10",,,44.1539867,7.498205,"2496",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10655","11",2021/06/01 22:26:00,,"10",,,44.1539867,7.4981933,"2496",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10654","11",2021/06/01 22:25:00,,"10",,,44.153955,7.4981967,"2497",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10653","11",2021/06/01 22:24:00,,"10",,,44.1539667,7.4981633,"2495",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10644","11",2021/06/01 22:22:00,,"11",,,44.15398,7.4982267,"2498",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10643","11",2021/06/01 22:21:00,,"11",,,44.15398,7.4981417,"2500",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10642","11",2021/06/01 22:20:00,,"11",,,44.1539683,7.4981783,"2499",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10641","11",2021/06/01 22:19:00,,"11",,,44.15399,7.4981767,"2500",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10640","11",2021/06/01 22:18:00,,"10",,,44.1539933,7.4981467,"2500",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10639","11",2021/06/01 22:17:00,,"10",,,44.1539917,7.4981383,"2497",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10638","11",2021/06/01 22:16:00,,"10",,,44.153965,7.4981417,"2501",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10637","11",2021/06/01 22:15:00,,"10",,,44.1540133,7.4981233,"2497",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10652","11",2021/06/01 22:13:00,,"10",,,44.1539817,7.49814,"2500",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10651","11",2021/06/01 22:12:00,,"10",,,44.1539733,7.49817,"2497",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10650","11",2021/06/01 22:11:00,,"10",,,44.1539933,7.4981717,"2496",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10649","11",2021/06/01 22:10:00,,"10",,,44.1540017,7.498155,"2496",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10648","11",2021/06/01 22:09:00,,"9",,,44.1539883,7.4981217,"2498",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10647","11",2021/06/01 22:08:00,,"9",,,44.1539517,7.4981433,"2498",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10646","11",2021/06/01 22:07:00,,"9",,,44.1539867,7.4982,"2500",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10645","11",2021/06/01 22:06:00,,"9",,,44.15398,7.49819,"2496",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10636","11",2021/06/01 22:04:00,,"9",,,44.154015,7.4982117,"2497",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10635","11",2021/06/01 22:03:00,,"9",,,44.15401,7.49815,"2496",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10634","11",2021/06/01 22:02:00,,"9",,,44.1539933,7.498145,"2499",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10633","11",2021/06/01 22:01:00,,"10",,,44.1539983,7.4981633,"2497",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10632","11",2021/06/01 22:00:00,,"9",,,44.15397,7.49819,"2499",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10631","11",2021/06/01 21:59:00,,"10",,,44.15398,7.4981517,"2500",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10630","11",2021/06/01 21:58:00,,"10",,,44.1539767,7.4981867,"2496",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10629","11",2021/06/01 21:57:00,,"10",,,44.154005,7.4981833,"2497",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10628","11",2021/06/01 21:55:00,,"10",,,44.1539817,7.4981583,"2500",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10627","11",2021/06/01 21:54:00,,"10",,,44.154,7.4982017,"2495",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10626","11",2021/06/01 21:53:00,,"10",,,44.15399,7.4982233,"2496",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10625","11",2021/06/01 21:52:00,,"10",,,44.1539783,7.4982017,"2497",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10624","11",2021/06/01 21:51:00,,"10",,,44.1539983,7.4981267,"2498",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10623","11",2021/06/01 21:50:00,,"10",,,44.154,7.498215,"2495",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10622","11",2021/06/01 21:49:00,,"10",,,44.153995,7.4982183,"2492",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10621","11",2021/06/01 21:48:00,,"10",,,44.15402,7.49824,"2492",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10620","11",2021/06/01 21:46:00,,"10",,,44.1539567,7.4981667,"2485",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10619","11",2021/06/01 21:45:00,,"10",,,44.1539833,7.4981783,"2493",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10618","11",2021/06/01 21:44:00,,"10",,,44.1539817,7.4982333,"2488",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10617","11",2021/06/01 21:43:00,,"10",,,44.1539867,7.4981883,"2487",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10616","11",2021/06/01 21:42:00,,"10",,,44.1539717,7.49824,"2492",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10615","11",2021/06/01 21:41:00,,"10",,,44.154025,7.49815,"2489",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10614","11",2021/06/01 21:40:00,,"10",,,44.1540433,7.498155,"2485",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10613","11",2021/06/01 21:39:00,,"10",,,44.1540817,7.49812,"2481",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10612","11",2021/06/01 21:37:00,,"10",,,44.1540217,7.4981633,"2489",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10611","11",2021/06/01 21:36:00,,"10",,,44.1540417,7.4981683,"2484",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10610","11",2021/06/01 21:35:00,,"10",,,44.1540217,7.4981683,"2487",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10609","11",2021/06/01 21:34:00,,"10",,,44.1540317,7.498195,"2483",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10608","11",2021/06/01 21:33:00,,"10",,,44.1540283,7.498185,"2482",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10607","11",2021/06/01 21:32:00,,"10",,,44.153985,7.4981967,"2488",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10606","11",2021/06/01 21:31:00,,"10",,,44.1540167,7.4982267,"2486",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10605","11",2021/06/01 21:30:00,,"10",,,44.1540033,7.4981933,"2486",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10604","11",2021/06/01 21:28:00,,"10",,,44.1540333,7.4981533,"2488",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10603","11",2021/06/01 21:25:00,,"9",,,44.1540133,7.498205,"2485",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10602","11",2021/06/01 21:22:00,,"9",,,44.1539883,7.498195,"2489",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10601","11",2021/06/01 21:21:00,,"9",,,44.1540117,7.498155,"2493",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10600","11",2021/06/01 21:20:00,,"8",,,44.1540133,7.4981617,"2495",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10599","11",2021/06/01 21:19:00,,"8",,,44.1539383,7.4982583,"2491",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10598","11",2021/06/01 21:18:00,,"9",,,44.15397,7.4982283,"2490",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10597","11",2021/06/01 21:17:00,,"9",,,44.1539683,7.4982083,"2490",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10596","11",2021/06/01 21:15:00,,"9",,,44.1539533,7.4982167,"2490",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10595","11",2021/06/01 21:12:00,,"9",,,44.153955,7.498235,"2489",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10594","11",2021/06/01 21:08:00,,"9",,,44.1539933,7.498225,"2487",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10593","11",2021/06/01 21:05:00,,"9",,,44.1539883,7.4982167,"2489",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10592","11",2021/06/01 21:02:00,,"9",,,44.1540217,7.4981767,"2490",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10591","11",2021/06/01 20:58:00,,"9",,,44.153985,7.498205,"2488",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10590","11",2021/06/01 20:55:00,,"8",,,44.1539883,7.49819,"2488",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10589","11",2021/06/01 20:52:00,,"8",,,44.1539917,7.4981417,"2486",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10588","11",2021/06/01 20:48:00,,"8",,,44.153975,7.4981867,"2489",,vrai
4140,1kmL93E1059N6349,E1059N6349,"13691","17",2021/06/01 18:00:00,,"10",,,44.1533583,7.4978767,"2381",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10587","11",2021/06/01 18:00:00,,"11",,,44.1531817,7.496305,"2359",,vrai
4140,1kmL93E1059N6349,E1059N6349,"10586","11",2021/06/01 12:00:00,,"14",,,44.1526767,7.4963883,"2339",,vrai
4140,1kmL93E1059N6349,E1059N6349,"13690","17",2021/06/01 12:00:00,,"14",,,44.1532283,7.4963617,"2360",,vrai
4141,1kmL93E1059N6350,E1059N6350,"43865","17",2022/11/09 18:00:00,,"9",,,44.157385,7.4910367,"2101",,vrai
4141,1kmL93E1059N6350,E1059N6350,"42446","17",2022/09/26 18:00:00,,"7",,,44.1639683,7.49155,"2203",,vrai
4141,1kmL93E1059N6350,E1059N6350,"42445","17",2022/09/26 12:00:00,,"13",,,44.1567133,7.5003567,"2372",,vrai
4141,1kmL93E1059N6350,E1059N6350,"42345","17",2022/09/20 18:00:00,,"7",,,44.1570633,7.5028167,"2305",,vrai
4141,1kmL93E1059N6350,E1059N6350,"42344","17",2022/09/20 12:00:00,,"10",,,44.157415,7.5002417,"2330",,vrai
4141,1kmL93E1059N6350,E1059N6350,"42262","17",2022/09/15 06:00:00,,"13",,,44.1597583,7.5018133,"2219",,vrai
4141,1kmL93E1059N6350,E1059N6350,"42261","17",2022/09/15 00:00:00,,"11",,,44.16101,7.4997,"2229",,vrai
4141,1kmL93E1059N6350,E1059N6350,"42260","17",2022/09/14 18:00:00,,"12",,,44.1609483,7.50166,"2183",,vrai
4141,1kmL93E1059N6350,E1059N6350,"42163","17",2022/09/13 18:00:00,,"17",,,44.1588883,7.5029417,"2229",,vrai
4141,1kmL93E1059N6350,E1059N6350,"41611","17",2022/08/28 18:00:00,,"15",,,44.1595033,7.5007383,"2227",,vrai
4141,1kmL93E1059N6350,E1059N6350,"41095","17",2022/08/23 12:00:00,,"20",,,44.1570167,7.5030083,"2288",,vrai
4141,1kmL93E1059N6350,E1059N6350,"40626","17",2022/08/10 12:00:00,,"20",,,44.1568333,7.5010917,"2310",,vrai
4141,1kmL93E1059N6350,E1059N6350,"40623","17",2022/08/09 18:00:00,,"16",,,44.1599,7.49903,"2236",,vrai
4141,1kmL93E1059N6350,E1059N6350,"40620","17",2022/08/09 00:00:00,,"15",,,44.1590633,7.4985317,"2231",,vrai
4141,1kmL93E1059N6350,E1059N6350,"39814","17",2022/08/04 06:00:00,,"15",,,44.1566767,7.5031983,"2307",,vrai
4141,1kmL93E1059N6350,E1059N6350,"38630","17",2022/07/23 18:00:00,,"23",,,44.1615783,7.50219,"2169",,vrai
4141,1kmL93E1059N6350,E1059N6350,"38627","17",2022/07/23 00:00:00,,"19",,,44.162215,7.5023683,"2160",,vrai
4141,1kmL93E1059N6350,E1059N6350,"38625","17",2022/07/22 06:00:00,,"14",,,44.15734,7.5002383,"2332",,vrai
4141,1kmL93E1059N6350,E1059N6350,"38661","17",2022/07/22 00:00:00,,"16",,,44.1590333,7.4972167,"2166",,vrai
4141,1kmL93E1059N6350,E1059N6350,"25711","17",2022/01/14 09:00:00,,"3",,,44.1581833,7.4913433,"1981",,vrai
4141,1kmL93E1059N6350,E1059N6350,"20590","11",2021/10/25 18:00:00,,"3",,,44.157205,7.4934033,"2243",,vrai
4141,1kmL93E1059N6350,E1059N6350,"20589","11",2021/10/25 12:00:00,,"7",,,44.16049,7.499875,"2222",,vrai
4141,1kmL93E1059N6350,E1059N6350,"20465","11",2021/10/25 06:00:00,,"1",,,44.1586333,7.502315,"2243",,vrai
4141,1kmL93E1059N6350,E1059N6350,"20464","11",2021/10/25 00:00:00,,"0",,,44.1587017,7.50106,"2253",,vrai
4141,1kmL93E1059N6350,E1059N6350,"20463","11",2021/10/24 18:00:00,,"3",,,44.1584283,7.5015367,"2253",,vrai
4141,1kmL93E1059N6350,E1059N6350,"20462","11",2021/10/24 12:00:00,,"8",,,44.158905,7.5014217,"2216",,vrai
4141,1kmL93E1059N6350,E1059N6350,"20461","11",2021/10/24 06:00:00,,"0",,,44.15865,7.5009033,"2250",,vrai
4141,1kmL93E1059N6350,E1059N6350,"20460","11",2021/10/24 00:00:00,,"3",,,44.1585933,7.50065,"2254",,vrai
4141,1kmL93E1059N6350,E1059N6350,"20459","11",2021/10/23 18:00:00,,"0",,,44.1588183,7.50064,"2260",,vrai
4141,1kmL93E1059N6350,E1059N6350,"20291","11",2021/10/21 12:00:00,,"12",,,44.15815,7.501275,"2253",,vrai
4141,1kmL93E1059N6350,E1059N6350,"20171","11",2021/10/21 06:00:00,,"8",,,44.16091,7.50142,"2167",,vrai
4141,1kmL93E1059N6350,E1059N6350,"20170","11",2021/10/21 00:00:00,,"7",,,44.1603733,7.50315,"2184",,vrai
4141,1kmL93E1059N6350,E1059N6350,"20039","11",2021/10/18 18:00:00,,"5",,,44.159795,7.50345,"2221",,vrai
4141,1kmL93E1059N6350,E1059N6350,"20047","17",2021/10/18 18:00:00,,"5",,,44.15973,7.5032417,"2200",,vrai
4141,1kmL93E1059N6350,E1059N6350,"20038","11",2021/10/18 12:00:00,,"13",,,44.1592117,7.501625,"2216",,vrai
4141,1kmL93E1059N6350,E1059N6350,"20046","17",2021/10/18 12:00:00,,"15",,,44.159325,7.5016717,"2212",,vrai
4141,1kmL93E1059N6350,E1059N6350,"20045","17",2021/10/18 06:00:00,,"8",,,44.15956,7.5007967,"2248",,vrai
4141,1kmL93E1059N6350,E1059N6350,"20037","11",2021/10/18 06:00:00,,"4",,,44.1589417,7.5019567,"2230",,vrai
4141,1kmL93E1059N6350,E1059N6350,"20044","17",2021/10/18 00:00:00,,"6",,,44.159945,7.5006317,"-1",,vrai
4141,1kmL93E1059N6350,E1059N6350,"20043","17",2021/10/17 18:00:00,,"6",,,44.1590217,7.5008167,"2254",,vrai
4141,1kmL93E1059N6350,E1059N6350,"17413","17",2021/09/05 06:00:00,,"8",,,44.1599217,7.4914583,"2183",,vrai
4141,1kmL93E1059N6350,E1059N6350,"17221","17",2021/09/05 00:00:00,,"12",,,44.159955,7.4915567,"2183",,vrai
4141,1kmL93E1059N6350,E1059N6350,"17220","17",2021/09/04 18:00:00,,"9",,,44.1574233,7.49322,"2236",,vrai
4141,1kmL93E1059N6350,E1059N6350,"16469","17",2021/08/25 18:00:00,,"10",,,44.1588767,7.5017567,"2252",,vrai
4141,1kmL93E1059N6350,E1059N6350,"15021","11",2021/08/06 06:00:00,,"12",,,44.1585233,7.5030567,"2223",,vrai
4141,1kmL93E1059N6350,E1059N6350,"15020","11",2021/08/06 00:00:00,,"14",,,44.15967,7.5034167,"2192",,vrai
4141,1kmL93E1059N6350,E1059N6350,"15019","11",2021/08/05 18:00:00,,"14",,,44.158665,7.5029717,"2226",,vrai
4141,1kmL93E1059N6350,E1059N6350,"15018","11",2021/08/05 12:00:00,,"19",,,44.1575583,7.502295,"2266",,vrai
4141,1kmL93E1059N6350,E1059N6350,"15017","11",2021/08/05 06:00:00,,"12",,,44.16081,7.4994267,"2194",,vrai
4141,1kmL93E1059N6350,E1059N6350,"14902","11",2021/08/05 00:00:00,,"12",,,44.1622733,7.5002333,"2132",,vrai
4141,1kmL93E1059N6350,E1059N6350,"14901","11",2021/08/04 18:00:00,,"11",,,44.1623583,7.5033867,"2108",,vrai
4141,1kmL93E1059N6350,E1059N6350,"14772","11",2021/08/01 00:00:00,,"17",,,44.161635,7.4990183,"2130",,vrai
4141,1kmL93E1059N6350,E1059N6350,"14771","11",2021/07/31 18:00:00,,"13",,,44.162235,7.4990767,"2091",,vrai
4141,1kmL93E1059N6350,E1059N6350,"15141","17",2021/06/24 18:00:00,,"13",,,44.1595083,7.5004217,"2247",,vrai
4141,1kmL93E1059N6350,E1059N6350,"13671","17",2021/05/31 18:00:00,,"10",,,44.164575,7.491425,"2208",,vrai
4141,1kmL93E1059N6350,E1059N6350,"13670","17",2021/05/31 15:00:00,,"13",,,44.1651417,7.492865,"2093",,vrai
4141,1kmL93E1059N6350,E1059N6350,"13666","17",2021/05/31 03:00:00,,"6",,,44.1643717,7.4918917,"2188",,vrai
4141,1kmL93E1059N6350,E1059N6350,"13601","17",2021/05/31 00:00:00,,"5",,,44.1644583,7.491735,"2192",,vrai
4141,1kmL93E1059N6350,E1059N6350,"13600","17",2021/05/30 21:00:00,,"11",,,44.164425,7.4917883,"2189",,vrai
4142,1kmL93E1059N6351,E1059N6351,"13930","17",2021/06/03 18:00:00,,"12",,,44.1661483,7.499275,"1908",,vrai
4142,1kmL93E1059N6351,E1059N6351,"13669","17",2021/05/31 12:00:00,,"13",,,44.1661583,7.4931167,"2083",,vrai
4142,1kmL93E1059N6351,E1059N6351,"13668","17",2021/05/31 09:00:00,,"14",,,44.1662233,7.4932667,"2073",,vrai
4142,1kmL93E1059N6351,E1059N6351,"13667","17",2021/05/31 06:00:00,,"7",,,44.1680867,7.4939733,"1935",,vrai
4142,1kmL93E1059N6351,E1059N6351,"13598","17",2021/05/30 15:00:00,,"9",,,44.16669,7.4918283,"2302",,vrai
4143,1kmL93E1059N6352,E1059N6352,,,,,,,,,,,,
4144,1kmL93E1059N6353,E1059N6353,,,,,,,,,,,,
4145,1kmL93E1059N6354,E1059N6354,,,,,,,,,,,,
4146,1kmL93E1059N6355,E1059N6355,,,,,,,,,,,,
4147,1kmL93E1059N6356,E1059N6356,,,,,,,,,,,,
4148,1kmL93E1059N6357,E1059N6357,,,,,,,,,,,,
4149,1kmL93E1059N6358,E1059N6358,,,,,,,,,,,,
4150,1kmL93E1059N6359,E1059N6359,,,,,,,,,,,,
4151,1kmL93E1059N6360,E1059N6360,,,,,,,,,,,,
4152,1kmL93E1060N6309,E1060N6309,,,,,,,,,,,,
4153,1kmL93E1060N6310,E1060N6310,,,,,,,,,,,,
4154,1kmL93E1060N6311,E1060N6311,,,,,,,,,,,,
4155,1kmL93E1060N6312,E1060N6312,,,,,,,,,,,,
4156,1kmL93E1060N6313,E1060N6313,,,,,,,,,,,,
4157,1kmL93E1060N6314,E1060N6314,,,,,,,,,,,,
4158,1kmL93E1060N6315,E1060N6315,,,,,,,,,,,,
4159,1kmL93E1060N6316,E1060N6316,,,,,,,,,,,,
4160,1kmL93E1060N6317,E1060N6317,,,,,,,,,,,,
4161,1kmL93E1060N6318,E1060N6318,,,,,,,,,,,,
4162,1kmL93E1060N6319,E1060N6319,,,,,,,,,,,,
4163,1kmL93E1060N6320,E1060N6320,,,,,,,,,,,,
4164,1kmL93E1060N6321,E1060N6321,,,,,,,,,,,,
4165,1kmL93E1060N6322,E1060N6322,,,,,,,,,,,,
4166,1kmL93E1060N6323,E1060N6323,,,,,,,,,,,,
4167,1kmL93E1060N6324,E1060N6324,"35042","11",2022/05/20 18:00:00,,"24",,,43.9233383,7.488935,"915",,vrai
4168,1kmL93E1060N6325,E1060N6325,,,,,,,,,,,,
4169,1kmL93E1060N6326,E1060N6326,,,,,,,,,,,,
4170,1kmL93E1060N6327,E1060N6327,,,,,,,,,,,,
4171,1kmL93E1060N6328,E1060N6328,,,,,,,,,,,,
4172,1kmL93E1060N6329,E1060N6329,,,,,,,,,,,,
4173,1kmL93E1060N6330,E1060N6330,,,,,,,,,,,,
4174,1kmL93E1060N6331,E1060N6331,,,,,,,,,,,,
4175,1kmL93E1060N6332,E1060N6332,,,,,,,,,,,,
4176,1kmL93E1060N6333,E1060N6333,,,,,,,,,,,,
4177,1kmL93E1060N6334,E1060N6334,,,,,,,,,,,,
4178,1kmL93E1060N6335,E1060N6335,,,,,,,,,,,,
4179,1kmL93E1060N6336,E1060N6336,,,,,,,,,,,,
4180,1kmL93E1060N6337,E1060N6337,,,,,,,,,,,,
4181,1kmL93E1060N6338,E1060N6338,,,,,,,,,,,,
4182,1kmL93E1060N6339,E1060N6339,,,,,,,,,,,,
4183,1kmL93E1060N6340,E1060N6340,,,,,,,,,,,,
4184,1kmL93E1060N6341,E1060N6341,,,,,,,,,,,,
4185,1kmL93E1060N6342,E1060N6342,,,,,,,,,,,,
4186,1kmL93E1060N6343,E1060N6343,"34186","11",2022/05/04 18:00:00,,"9",,,44.1017417,7.4999317,"1701",,vrai
4187,1kmL93E1060N6344,E1060N6344,,,,,,,,,,,,
4188,1kmL93E1060N6345,E1060N6345,"35856","2",2022/06/01 00:00:00,,"13",,,44.1162517,7.5083233,"1833",,vrai
4188,1kmL93E1060N6345,E1060N6345,"35855","2",2022/05/31 18:00:00,,"17",,,44.116085,7.50807,"1852",,vrai
4188,1kmL93E1060N6345,E1060N6345,"35173","11",2022/05/11 00:00:00,,"14",,,44.11867,7.5112783,"2055",,vrai
4188,1kmL93E1060N6345,E1060N6345,"34191","11",2022/05/10 00:00:00,,"10",,,44.1160417,7.50759,"1825",,vrai
4188,1kmL93E1060N6345,E1060N6345,"34190","11",2022/05/09 18:00:00,,"9",,,44.1188783,7.5045433,"1810",,vrai
4188,1kmL93E1060N6345,E1060N6345,"33311","13",2022/05/09 00:00:00,,"11",,,44.1191483,7.5107967,"2069",,vrai
4188,1kmL93E1060N6345,E1060N6345,"35425","17",2022/05/09 00:00:00,,"6",,,44.11957,7.5106433,"2076",,vrai
4188,1kmL93E1060N6345,E1060N6345,"35424","17",2022/05/08 18:00:00,,"6",,,44.11956,7.512125,"2122",,vrai
4188,1kmL93E1060N6345,E1060N6345,"33310","13",2022/05/08 18:00:00,,"9",,,44.1182667,7.506165,"1878",,vrai
4188,1kmL93E1060N6345,E1060N6345,"35421","17",2022/05/08 00:00:00,,"11",,,44.117255,7.5079117,"-1",,vrai
4188,1kmL93E1060N6345,E1060N6345,"35420","17",2022/05/07 18:00:00,,"9",,,44.1191283,7.506595,"1912",,vrai
4188,1kmL93E1060N6345,E1060N6345,"34632","17",2022/05/07 00:00:00,,"10",,,44.1172967,7.5085883,"1913",,vrai
4188,1kmL93E1060N6345,E1060N6345,"34631","17",2022/05/06 18:00:00,,"2",,,44.119555,7.5119917,"2129",,vrai
4188,1kmL93E1060N6345,E1060N6345,"34629","17",2022/05/06 06:00:00,,"5",,,44.1186333,7.511305,"-1",,vrai
4188,1kmL93E1060N6345,E1060N6345,"34628","17",2022/05/06 00:00:00,,"7",,,44.117295,7.5101867,"1943",,vrai
4188,1kmL93E1060N6345,E1060N6345,"34626","17",2022/05/05 06:00:00,,"6",,,44.1201667,7.5073667,"1945",,vrai
4188,1kmL93E1060N6345,E1060N6345,"34435","17",2022/05/05 00:00:00,,"12",,,44.1166267,7.5072583,"1935",,vrai
4188,1kmL93E1060N6345,E1060N6345,"35536","17",2022/05/01 18:00:00,,"6",,,44.1191417,7.5009367,"1892",,vrai
4188,1kmL93E1060N6345,E1060N6345,"34656","17",2022/04/30 18:00:00,,"3",,,44.1204133,7.5010017,"1993",,vrai
4188,1kmL93E1060N6345,E1060N6345,"32815","17",2022/04/23 06:00:00,,"1",,,44.11769,7.50905,"2005",,vrai
4188,1kmL93E1060N6345,E1060N6345,"32778","17",2022/04/23 00:00:00,,"8",,,44.1166117,7.5084917,"1925",,vrai
4188,1kmL93E1060N6345,E1060N6345,"16865","6",2021/08/30 00:00:00,,"15",,,44.1167,7.506685,"1852",,vrai
4188,1kmL93E1060N6345,E1060N6345,"12295","2",2021/06/25 12:00:00,,"19",,,44.1198,7.510865,"2096",,vrai
4188,1kmL93E1060N6345,E1060N6345,"7708","11",2021/05/29 03:00:00,,"10",,,44.1192417,7.5113083,"2086",,vrai
4188,1kmL93E1060N6345,E1060N6345,"7707","11",2021/05/29 00:00:00,,"11",,,44.1189967,7.511025,"2075",,vrai
4188,1kmL93E1060N6345,E1060N6345,"7706","11",2021/05/28 21:00:00,,"10",,,44.1192767,7.5099483,"2013",,vrai
4188,1kmL93E1060N6345,E1060N6345,"4752","11",2021/05/23 21:00:00,,"7",,,44.1180767,7.50991,"1964",,vrai
4188,1kmL93E1060N6345,E1060N6345,"4751","11",2021/05/23 18:00:00,,"9",,,44.1193183,7.5066133,"1912",,vrai
4189,1kmL93E1060N6346,E1060N6346,"35176","11",2022/05/11 18:00:00,,"11",,,44.125,7.5050967,"2120",,vrai
4189,1kmL93E1060N6346,E1060N6346,"35175","11",2022/05/11 12:00:00,,"16",,,44.1272983,7.503265,"2253",,vrai
4189,1kmL93E1060N6346,E1060N6346,"35174","11",2022/05/11 06:00:00,,"15",,,44.1248533,7.5094433,"2153",,vrai
4189,1kmL93E1060N6346,E1060N6346,"34633","11",2022/05/10 18:00:00,,"9",,,44.12417,7.5101067,"2116",,vrai
4189,1kmL93E1060N6346,E1060N6346,"35010","11",2022/05/10 12:00:00,,"17",,,44.1273833,7.5031933,"2259",,vrai
4189,1kmL93E1060N6346,E1060N6346,"34192","11",2022/05/10 06:00:00,,"16",,,44.1235117,7.5106733,"2092",,vrai
4189,1kmL93E1060N6346,E1060N6346,"33313","13",2022/05/09 12:00:00,,"23",,,44.1271367,7.504255,"2241",,vrai
4189,1kmL93E1060N6346,E1060N6346,"33335","17",2022/05/09 12:00:00,,"20",,,44.1272267,7.5045183,"2247",,vrai
4189,1kmL93E1060N6346,E1060N6346,"33334","17",2022/05/09 06:00:00,,"8",,,44.1237733,7.5101433,"2096",,vrai
4189,1kmL93E1060N6346,E1060N6346,"33312","13",2022/05/09 06:00:00,,"9",,,44.1238483,7.5087967,"2126",,vrai
4189,1kmL93E1060N6346,E1060N6346,"33309","13",2022/05/08 12:00:00,,"11",,,44.122885,7.5009033,"2095",,vrai
4189,1kmL93E1060N6346,E1060N6346,"35422","17",2022/05/08 06:00:00,,"6",,,44.1213583,7.5079017,"2001",,vrai
4189,1kmL93E1060N6346,E1060N6346,"34745","13",2022/05/08 00:00:00,,"12",,,44.1259,7.512155,"2061",,vrai
4189,1kmL93E1060N6346,E1060N6346,"34744","13",2022/05/07 18:00:00,,"9",,,44.1257933,7.5125017,"2045",,vrai
4189,1kmL93E1060N6346,E1060N6346,"35419","17",2022/05/07 12:00:00,,"8",,,44.121575,7.505155,"1990",,vrai
4189,1kmL93E1060N6346,E1060N6346,"35418","17",2022/05/07 06:00:00,,"2",,,44.1250767,7.5039333,"2131",,vrai
4189,1kmL93E1060N6346,E1060N6346,"34627","17",2022/05/05 12:00:00,,"5",,,44.125605,7.510985,"2158",,vrai
